evidence_row_id,species_latin_name,project_accession,site_record_id,sample_record_ids,sample_rows_present,sample_lineage_present,site_evidence_present,chronology_evidence_present,coordinate_provenance_present,sample_locality_matches_site_record,sample_lineage_paths,site_evidence_path,site_evidence_locator,chronology_provenance_paths,coordinate_provenance_path,coordinate_provenance_locator,fully_accountable
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-tuchomiceknvka-czechrepublic,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:tuchomiceknvka:czechrepublic,equus_caballus:sample:prjeb44430:samea9533357,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row119,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row119,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-tureaudesgardes6-france,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:tureaudesgardes6:france,equus_caballus:sample:prjeb44430:samea9533209,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row78,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row78,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-turganik-russia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:turganik:russia,equus_caballus:sample:prjeb44430:samea9533295;equus_caballus:sample:prjeb44430:samea9533296;equus_caballus:sample:prjeb44430:samea9533297;equus_caballus:sample:prjeb44430:samea9533384;equus_caballus:sample:prjeb44430:samea9533385,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row188,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row188,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-ulaantolgoi-mongolia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:ulaantolgoi:mongolia,equus_caballus:sample:prjeb44430:samea9533305,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row111,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row111,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-ullu-russia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:ullu:russia,equus_caballus:sample:prjeb44430:samea9533211,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row44,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row44,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-ushgiinuvur-mongolia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:ushgiinuvur:mongolia,equus_caballus:sample:prjeb44430:samea9533434,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row108,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row108,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-utevkavi-russia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:utevkavi:russia,equus_caballus:sample:prjeb44430:samea9533368;equus_caballus:sample:prjeb44430:samea9533369;equus_caballus:sample:prjeb44430:samea9533370,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row206,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row206,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-uvarovkaii-russia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:uvarovkaii:russia,equus_caballus:sample:prjeb44430:samea9533371,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row209,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row209,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-varfolomeevka-russia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:varfolomeevka:russia,equus_caballus:sample:prjeb44430:samea9533435;equus_caballus:sample:prjeb44430:samea9533436,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row120,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row120,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-verkhnegubakhinskaya-russia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:verkhnegubakhinskaya:russia,equus_caballus:sample:prjeb44430:samea9533378;equus_caballus:sample:prjeb44430:samea9533379,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row265,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row265,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-vlinves-czechrepublic,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:vlinves:czechrepublic,equus_caballus:sample:prjeb44430:samea9533358,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row138,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row138,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-yana-russia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:yana:russia,equus_caballus:sample:prjeb44430:samea9533361;equus_caballus:sample:prjeb44430:samea9533362;equus_caballus:sample:prjeb44430:samea9533363;equus_caballus:sample:prjeb44430:samea9533364,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row272,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row272,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-yukagir-russia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:yukagir:russia,equus_caballus:sample:prjeb44430:samea9533391,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row276,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row276,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-zambujal-portugal,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:zambujal:portugal,equus_caballus:sample:prjeb44430:samea9533438,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row29,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row29,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-zeerdegchingiinkhoshuu-mongolia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:zeerdegchingiinkhoshuu:mongolia,equus_caballus:sample:prjeb44430:samea9533308,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row151,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row151,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-zuniigol-mongolia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:zuniigol:mongolia,equus_caballus:sample:prjeb44430:samea9533309;equus_caballus:sample:prjeb44430:samea9533310;equus_caballus:sample:prjeb44430:samea9533311,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row93,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row93,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-zuunkhangai1-mongolia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:zuunkhangai1:mongolia,equus_caballus:sample:prjeb44430:samea9533307,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row97,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row97,true
animal-atlas-row:equus-caballus-prjeb44430-equus-caballus-locality-prjeb44430-zuunkhangai257-mongolia,Equus caballus,PRJEB44430,equus_caballus:locality:prjeb44430:zuunkhangai257:mongolia,equus_caballus:sample:prjeb44430:samea9533312,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row98,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,SI Table 1!row98,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-aklhyk-turkey,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:aklhyk:turkey,felis_catus:sample:prjeb81815:samea120246517,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246517 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row6 -> Table_S1!row196,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246517 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row6 -> Table_S1!row196,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-albafucenscisternafucinoabruzzi-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:albafucenscisternafucinoabruzzi:italy,felis_catus:sample:prjeb81815:samea120246516,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246516 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row5 -> Table_S1!row68,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246516 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row5 -> Table_S1!row68,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-arenecandidefinaleliguresavonaliguria-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:arenecandidefinaleliguresavonaliguria:italy,felis_catus:sample:prjeb81815:samea120246515,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246515 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row3 -> Table_S1!row66,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246515 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row3 -> Table_S1!row66,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-bademaac-turkey,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:bademaac:turkey,felis_catus:sample:prjeb81815:samea120246518;felis_catus:sample:prjeb81815:samea120246519,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246518 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row7 -> Table_S1!row197,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246518 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row7 -> Table_S1!row197,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-bankofportugal-portugal,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:bankofportugal:portugal,felis_catus:sample:prjeb81815:samea120246522;felis_catus:sample:prjeb81815:samea120246523;felis_catus:sample:prjeb81815:samea120246524,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246522 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row13 -> Table_S1!row153,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246522 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row13 -> Table_S1!row153,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-bernhardsthal-austria,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:bernhardsthal:austria,felis_catus:sample:prjeb81815:samea120246520;felis_catus:sample:prjeb81815:samea120246521,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246520 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row10 -> Table_S1!row3,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246520 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row10 -> Table_S1!row3,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-bremen201altstadtmarktplatz-germany,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:bremen201altstadtmarktplatz:germany,felis_catus:sample:prjeb81815:samea120246525,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246525 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row16 -> Table_S1!row44,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246525 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row16 -> Table_S1!row44,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-bremen253altstadtamwall-germany,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:bremen253altstadtamwall:germany,felis_catus:sample:prjeb81815:samea120246526,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246526 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row17 -> Table_S1!row45,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246526 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row17 -> Table_S1!row45,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-castiglioneinsabina-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:castiglioneinsabina:italy,felis_catus:sample:prjeb81815:samea120246529,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246529 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row22 -> Table_S1!row74,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246529 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row22 -> Table_S1!row74,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-covadeelstrocshuesca-spain,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:covadeelstrocshuesca:spain,felis_catus:sample:prjeb81815:samea120246531,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246531 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row25 -> Table_S1!row186,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246531 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row25 -> Table_S1!row186,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-demircihyk-turkey,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:demircihyk:turkey,felis_catus:sample:prjeb81815:samea120246533,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246533 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row28 -> Table_S1!row205,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246533 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row28 -> Table_S1!row205,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-durankulak-bulgaria,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:durankulak:bulgaria,felis_catus:sample:prjeb81815:samea120246536;felis_catus:sample:prjeb81815:samea120246537;felis_catus:sample:prjeb81815:samea120246538;felis_catus:sample:prjeb81815:samea120246539,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246536 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row34 -> Table_S1!row30,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246536 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row34 -> Table_S1!row30,true
animal-atlas-row:felis-catus-prjeb81815-felis-catus-locality-prjeb81815-genonisantuantinesardinia-italy,Felis catus,PRJEB81815,felis_catus:locality:prjeb81815:genonisantuantinesardinia:italy,felis_catus:sample:prjeb81815:samea120246544,true,true,true,true,true,true,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246544 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row45 -> Table_S1!row92,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,data/adna/governance/source_library/papers/10.1126-science.adt2642/supplementary/science.adt2642_tables s1_to_s8.zip,sample_accession:SAMEA120246544 || science.adt2642_tables s1_to_s8.xlsx#Table_S3!row45 -> Table_S1!row92,true
